CODE_IRIS,APET700,TEFET,LIBTEFET
673090102,7111Z,00,0 salarié
673090102,4511Z,02,3 à 5 salariés
673090102,6820A,00,0 salarié
673090102,6820A,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6420Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,5310Z,12,20 à 49 salariés
673090102,1812Z,11,10 à 19 salariés
673090102,4669B,01,1 ou 2 salariés
673090102,4651Z,02,3 à 5 salariés
673090102,6820B,00,0 salarié
673090102,6820A,00,0 salarié
673090102,4652Z,03,6 à 9 salariés
673090102,4759A,01,1 ou 2 salariés
673090102,8020Z,02,3 à 5 salariés
673090102,6820B,00,0 salarié
673090102,6820A,00,0 salarié
673090102,8690D,00,0 salarié
673090102,9521Z,NN,Unités non employeuses
673090102,6820A,00,0 salarié
673090102,4675Z,11,10 à 19 salariés
673090102,9511Z,12,20 à 49 salariés
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,8110Z,01,1 ou 2 salariés
673090102,6820A,00,0 salarié
673090102,4332A,02,3 à 5 salariés
673090102,1721B,02,3 à 5 salariés
673090102,4641Z,02,3 à 5 salariés
673090102,6820B,00,0 salarié
673090102,7311Z,02,3 à 5 salariés
673090102,6820B,00,0 salarié
673090102,4322B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,1813Z,01,1 ou 2 salariés
673090102,8621Z,01,1 ou 2 salariés
673090102,6820B,00,0 salarié
673090102,4399D,03,6 à 9 salariés
673090102,7120B,00,0 salarié
673090102,4652Z,02,3 à 5 salariés
673090102,4669A,11,10 à 19 salariés
673090102,4334Z,00,0 salarié
673090102,4520A,01,1 ou 2 salariés
673090102,4651Z,02,3 à 5 salariés
673090102,6820B,00,0 salarié
673090102,8690D,00,0 salarié
673090102,9003B,00,0 salarié
673090102,9319Z,00,0 salarié
673090102,6831Z,00,0 salarié
673090102,4781Z,00,0 salarié
673090102,2370Z,12,20 à 49 salariés
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820A,00,0 salarié
673090102,7022Z,01,1 ou 2 salariés
673090102,6831Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6831Z,01,1 ou 2 salariés
673090102,9002Z,02,3 à 5 salariés
673090102,6820B,00,0 salarié
673090102,7420Z,00,0 salarié
673090102,6820A,00,0 salarié
673090102,8219Z,01,1 ou 2 salariés
673090102,4690Z,02,3 à 5 salariés
673090102,6820A,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4332B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,5221Z,02,3 à 5 salariés
673090102,6420Z,00,0 salarié
673090102,4618Z,02,3 à 5 salariés
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,02,3 à 5 salariés
673090102,6820B,00,0 salarié
673090102,4511Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,0124Z,00,0 salarié
673090102,9492Z,00,0 salarié
673090102,2593Z,11,10 à 19 salariés
673090102,4673A,02,3 à 5 salariés
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6430Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4674B,03,6 à 9 salariés
673090102,8621Z,01,1 ou 2 salariés
673090102,5610A,03,6 à 9 salariés
673090102,4391B,03,6 à 9 salariés
673090102,1610B,21,50 à 99 salariés
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4619B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4669A,01,1 ou 2 salariés
673090102,6820A,00,0 salarié
673090102,4645Z,03,6 à 9 salariés
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4773Z,03,6 à 9 salariés
673090102,6820B,00,0 salarié
673090102,4669A,02,3 à 5 salariés
673090102,8899B,00,0 salarié
673090102,7739Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4322B,11,10 à 19 salariés
673090102,9003A,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,0111Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4322B,00,0 salarié
673090102,5610A,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,8623Z,01,1 ou 2 salariés
673090102,6202A,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820A,00,0 salarié
673090102,7112B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4676Z,01,1 ou 2 salariés
673090102,6820B,00,0 salarié
673090102,6202A,03,6 à 9 salariés
673090102,6820B,00,0 salarié
673090102,8690F,00,0 salarié
673090102,8551Z,00,0 salarié
673090102,4321A,12,20 à 49 salariés
673090102,4669B,00,0 salarié
673090102,1392Z,00,0 salarié
673090102,8559A,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4932Z,21,50 à 99 salariés
673090102,3109B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,8559A,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4779Z,00,0 salarié
673090102,2651B,11,10 à 19 salariés
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6831Z,00,0 salarié
673090102,6420Z,02,3 à 5 salariés
673090102,6831Z,00,0 salarié
673090102,6920Z,02,3 à 5 salariés
673090102,8690D,00,0 salarié
673090102,6420Z,NN,Unités non employeuses
673090102,4759B,03,6 à 9 salariés
673090102,5610A,02,3 à 5 salariés
673090102,6202A,NN,Unités non employeuses
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6420Z,01,1 ou 2 salariés
673090102,8790B,21,50 à 99 salariés
673090102,6820B,00,0 salarié
673090102,7112B,03,6 à 9 salariés
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,9329Z,01,1 ou 2 salariés
673090102,4778C,00,0 salarié
673090102,4941A,11,10 à 19 salariés
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4799A,00,0 salarié
673090102,4642Z,02,3 à 5 salariés
673090102,9001Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6430Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,01,1 ou 2 salariés
673090102,6820B,00,0 salarié
673090102,7022Z,00,0 salarié
673090102,4674B,12,20 à 49 salariés
673090102,5610C,00,0 salarié
673090102,4312A,02,3 à 5 salariés
673090102,8621Z,00,0 salarié
673090102,8110Z,00,0 salarié
673090102,8622B,00,0 salarié
673090102,6619A,00,0 salarié
673090102,4322B,12,20 à 49 salariés
673090102,4673B,00,0 salarié
673090102,9499Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4690Z,00,0 salarié
673090102,4511Z,00,0 salarié
673090102,4791A,01,1 ou 2 salariés
673090102,6420Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4333Z,03,6 à 9 salariés
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,8623Z,01,1 ou 2 salariés
673090102,4332A,00,0 salarié
673090102,3311Z,00,0 salarié
673090102,4332B,00,0 salarié
673090102,9602B,00,0 salarié
673090102,6820B,NN,Unités non employeuses
673090102,6820B,00,0 salarié
673090102,4110D,00,0 salarié
673090102,8130Z,01,1 ou 2 salariés
673090102,6820B,00,0 salarié
673090102,6831Z,00,0 salarié
673090102,6920Z,00,0 salarié
673090102,4334Z,11,10 à 19 salariés
673090102,6420Z,00,0 salarié
673090102,4634Z,12,20 à 49 salariés
673090102,4511Z,00,0 salarié
673090102,9003A,00,0 salarié
673090102,4645Z,02,3 à 5 salariés
673090102,8129B,01,1 ou 2 salariés
673090102,8690E,00,0 salarié
673090102,6820B,00,0 salarié
673090102,7111Z,00,0 salarié
673090102,5210B,02,3 à 5 salariés
673090102,4774Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,1071C,03,6 à 9 salariés
673090102,6820B,00,0 salarié
673090102,4789Z,00,0 salarié
673090102,8110Z,01,1 ou 2 salariés
673090102,4942Z,12,20 à 49 salariés
673090102,6820B,00,0 salarié
673090102,7490B,00,0 salarié
673090102,4941A,00,0 salarié
673090102,4312A,02,3 à 5 salariés
673090102,0149Z,00,0 salarié
673090102,4511Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,8121Z,00,0 salarié
673090102,4391B,00,0 salarié
673090102,4781Z,NN,Unités non employeuses
673090102,4520A,00,0 salarié
673090102,6202A,00,0 salarié
673090102,8621Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4322B,00,0 salarié
673090102,6420Z,00,0 salarié
673090102,4110C,00,0 salarié
673090102,6820B,NN,Unités non employeuses
673090102,4520A,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4312A,00,0 salarié
673090102,6820B,00,0 salarié
673090102,8552Z,00,0 salarié
673090102,4799A,00,0 salarié
673090102,4332B,02,3 à 5 salariés
673090102,9609Z,00,0 salarié
673090102,8299Z,00,0 salarié
673090102,6420Z,01,1 ou 2 salariés
673090102,4690Z,00,0 salarié
673090102,4399C,12,20 à 49 salariés
673090102,6810Z,01,1 ou 2 salariés
673090102,6420Z,00,0 salarié
673090102,7022Z,02,3 à 5 salariés
673090102,4752A,00,0 salarié
673090102,8121Z,22,100 à 199 salariés
673090102,4399B,03,6 à 9 salariés
673090102,4321A,00,0 salarié
673090102,4799A,00,0 salarié
673090102,4520A,NN,Unités non employeuses
673090102,4690Z,00,0 salarié
673090102,4520A,00,0 salarié
673090102,7022Z,00,0 salarié
673090102,9602B,00,0 salarié
673090102,8690E,00,0 salarié
673090102,4941B,11,10 à 19 salariés
673090102,4673B,00,0 salarié
673090102,7711A,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,2550B,11,10 à 19 salariés
673090102,4941B,02,3 à 5 salariés
673090102,4759A,01,1 ou 2 salariés
673090102,1013A,11,10 à 19 salariés
673090102,4322B,11,10 à 19 salariés
673090102,4334Z,12,20 à 49 salariés
673090102,4673A,12,20 à 49 salariés
673090102,4399B,12,20 à 49 salariés
673090102,9523Z,11,10 à 19 salariés
673090102,4334Z,00,0 salarié
673090102,3314Z,11,10 à 19 salariés
673090102,1084Z,02,3 à 5 salariés
673090102,4321A,11,10 à 19 salariés
673090102,4799A,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4799A,00,0 salarié
673090102,4391B,NN,Unités non employeuses
673090102,4778C,00,0 salarié
673090102,7021Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,9312Z,00,0 salarié
673090102,7990Z,00,0 salarié
673090102,6420Z,00,0 salarié
673090102,3511Z,00,0 salarié
673090102,8810A,00,0 salarié
673090102,9312Z,00,0 salarié
673090102,6419Z,02,3 à 5 salariés
673090102,6820B,00,0 salarié
673090102,8121Z,21,50 à 99 salariés
673090102,6820B,00,0 salarié
673090102,4642Z,01,1 ou 2 salariés
673090102,6920Z,01,1 ou 2 salariés
673090102,6820B,00,0 salarié
673090102,4799A,00,0 salarié
673090102,4329A,02,3 à 5 salariés
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,2920Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6619A,01,1 ou 2 salariés
673090102,4799A,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4799A,00,0 salarié
673090102,6820B,00,0 salarié
673090102,1812Z,00,0 salarié
673090102,4673A,01,1 ou 2 salariés
673090102,4520A,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4791B,00,0 salarié
673090102,4799A,00,0 salarié
673090102,4791B,00,0 salarié
673090102,7022Z,01,1 ou 2 salariés
673090102,4759A,02,3 à 5 salariés
673090102,8690E,00,0 salarié
673090102,4520A,01,1 ou 2 salariés
673090102,8219Z,00,0 salarié
673090102,4333Z,01,1 ou 2 salariés
673090102,1413Z,00,0 salarié
673090102,0149Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4637Z,00,0 salarié
673090102,7311Z,01,1 ou 2 salariés
673090102,4799A,00,0 salarié
673090102,4799A,00,0 salarié
673090102,4511Z,02,3 à 5 salariés
673090102,6820B,00,0 salarié
673090102,7022Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,0149Z,00,0 salarié
673090102,8690F,21,50 à 99 salariés
673090102,8690F,00,0 salarié
673090102,4618Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6420Z,00,0 salarié
673090102,9499Z,00,0 salarié
673090102,7010Z,00,0 salarié
673090102,7010Z,00,0 salarié
673090102,4334Z,00,0 salarié
673090102,7311Z,01,1 ou 2 salariés
673090102,4321A,01,1 ou 2 salariés
673090102,8690E,00,0 salarié
673090102,4941A,01,1 ou 2 salariés
673090102,4334Z,00,0 salarié
673090102,4669B,00,0 salarié
673090102,4799A,00,0 salarié
673090102,4332A,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4321A,00,0 salarié
673090102,4110D,00,0 salarié
673090102,4334Z,00,0 salarié
673090102,4799A,00,0 salarié
673090102,4540Z,00,0 salarié
673090102,7420Z,00,0 salarié
673090102,9312Z,00,0 salarié
673090102,4791B,00,0 salarié
673090102,4799A,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6420Z,01,1 ou 2 salariés
673090102,4322A,02,3 à 5 salariés
673090102,8551Z,00,0 salarié
673090102,4333Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,9312Z,00,0 salarié
673090102,4690Z,01,1 ou 2 salariés
673090102,4799A,00,0 salarié
673090102,9412Z,00,0 salarié
673090102,8121Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,7410Z,00,0 salarié
673090102,9511Z,00,0 salarié
673090102,4791B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,0149Z,00,0 salarié
673090102,9001Z,00,0 salarié
673090102,7729Z,00,0 salarié
673090102,4333Z,01,1 ou 2 salariés
673090102,6820B,00,0 salarié
673090102,0149Z,00,0 salarié
673090102,5821Z,00,0 salarié
673090102,4799A,00,0 salarié
673090102,4332B,01,1 ou 2 salariés
673090102,6622Z,00,0 salarié
673090102,9603Z,00,0 salarié
673090102,4329A,01,1 ou 2 salariés
673090102,6820B,00,0 salarié
673090102,8690F,00,0 salarié
673090102,4644Z,00,0 salarié
673090102,6420Z,00,0 salarié
673090102,7112B,00,0 salarié
673090102,1414Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6630Z,00,0 salarié
673090102,8299Z,00,0 salarié
673090102,4618Z,00,0 salarié
673090102,4333Z,02,3 à 5 salariés
673090102,6820B,00,0 salarié
673090102,6201Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4639B,01,1 ou 2 salariés
673090102,6820B,00,0 salarié
673090102,8121Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,1105Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,8899B,00,0 salarié
673090102,4511Z,00,0 salarié
673090102,6810Z,00,0 salarié
673090102,6820B,00,0 salarié
673090102,4778C,00,0 salarié
673090102,6820B,00,0 salarié
673090102,5210B,00,0 salarié
673090102,6820B,00,0 salarié
673090102,7010Z,NN,Unités non employeuses
673090102,4764Z,00,0 salarié
671240000,8413Z,11,10 à 19 salariés
671240000,5223Z,NN,Unités non employeuses
671240000,8413Z,22,100 à 199 salariés
671240000,8424Z,03,6 à 9 salariés
671240000,9491Z,01,1 ou 2 salariés
671240000,8411Z,11,10 à 19 salariés
671240000,8510Z,02,3 à 5 salariés
671240000,8520Z,03,6 à 9 salariés
671240000,8899B,00,0 salarié
671240000,4299Z,00,0 salarié
671240000,7712Z,12,20 à 49 salariés
671240000,7733Z,01,1 ou 2 salariés
671240000,7711A,02,3 à 5 salariés
671240000,6202A,12,20 à 49 salariés
671240000,4299Z,12,20 à 49 salariés
671240000,4642Z,12,20 à 49 salariés
671240000,5510Z,12,20 à 49 salariés
671240000,4642Z,00,0 salarié
671240000,8010Z,12,20 à 49 salariés
671240000,4941A,02,3 à 5 salariés
671240000,4520A,02,3 à 5 salariés
671240000,4669B,03,6 à 9 salariés
671240000,4652Z,01,1 ou 2 salariés
671240000,4652Z,00,0 salarié
671240000,9524Z,01,1 ou 2 salariés
671240000,6820A,00,0 salarié
671240000,8621Z,00,0 salarié
671240000,7711A,03,6 à 9 salariés
671240000,4669B,11,10 à 19 salariés
671240000,4322A,00,0 salarié
671240000,7111Z,11,10 à 19 salariés
671240000,6820B,00,0 salarié
671240000,7112B,03,6 à 9 salariés
671240000,4791B,12,20 à 49 salariés
671240000,4651Z,01,1 ou 2 salariés
671240000,4643Z,00,0 salarié
671240000,6621Z,11,10 à 19 salariés
671240000,7112B,01,1 ou 2 salariés
671240000,6201Z,03,6 à 9 salariés
671240000,7911Z,01,1 ou 2 salariés
671240000,7733Z,02,3 à 5 salariés
671240000,6820B,00,0 salarié
671240000,4673A,12,20 à 49 salariés
671240000,4652Z,02,3 à 5 salariés
671240000,5229B,11,10 à 19 salariés
671240000,8623Z,01,1 ou 2 salariés
671240000,7010Z,11,10 à 19 salariés
671240000,7112B,01,1 ou 2 salariés
671240000,4666Z,21,50 à 99 salariés
671240000,4651Z,03,6 à 9 salariés
671240000,6832A,00,0 salarié
671240000,4726Z,01,1 ou 2 salariés
671240000,5829C,11,10 à 19 salariés
671240000,6201Z,12,20 à 49 salariés
671240000,6820B,00,0 salarié
671240000,7820Z,02,3 à 5 salariés
671240000,5829C,22,100 à 199 salariés
671240000,6420Z,01,1 ou 2 salariés
671240000,5110Z,NN,Unités non employeuses
671240000,7112B,11,10 à 19 salariés
671240000,6120Z,11,10 à 19 salariés
671240000,5210B,31,200 à 249 salariés
671240000,6820A,00,0 salarié
671240000,5229B,11,10 à 19 salariés
671240000,7729Z,02,3 à 5 salariés
671240000,6621Z,11,10 à 19 salariés
671240000,6202A,11,10 à 19 salariés
671240000,7111Z,00,0 salarié
671240000,6820A,00,0 salarié
671240000,6820B,00,0 salarié
671240000,4666Z,01,1 ou 2 salariés
671240000,8621Z,00,0 salarié
671240000,0111Z,01,1 ou 2 salariés
671240000,4941B,00,0 salarié
671240000,8299Z,11,10 à 19 salariés
671240000,6420Z,01,1 ou 2 salariés
671240000,5310Z,00,0 salarié
671240000,9002Z,01,1 ou 2 salariés
671240000,3822Z,11,10 à 19 salariés
671240000,4110A,01,1 ou 2 salariés
671240000,5110Z,NN,Unités non employeuses
671240000,7112B,02,3 à 5 salariés
671240000,7111Z,02,3 à 5 salariés
671240000,4399C,NN,Unités non employeuses
671240000,7490A,03,6 à 9 salariés
671240000,4669B,03,6 à 9 salariés
671240000,4666Z,03,6 à 9 salariés
671240000,5110Z,00,0 salarié
671240000,7112B,12,20 à 49 salariés
671240000,4673A,00,0 salarié
671240000,6820B,00,0 salarié
671240000,2612Z,00,0 salarié
671240000,8621Z,01,1 ou 2 salariés
671240000,6820A,00,0 salarié
671240000,4110A,00,0 salarié
671240000,4665Z,00,0 salarié
671240000,2751Z,22,100 à 199 salariés
671240000,3320D,12,20 à 49 salariés
671240000,7112B,11,10 à 19 salariés
671240000,6202A,11,10 à 19 salariés
671240000,6820B,00,0 salarié
671240000,0111Z,00,0 salarié
671240000,8690F,00,0 salarié
671240000,6831Z,00,0 salarié
671240000,0111Z,00,0 salarié
671240000,4110A,00,0 salarié
671240000,6202A,02,3 à 5 salariés
671240000,4619B,00,0 salarié
671240000,4110A,12,20 à 49 salariés
671240000,6820B,00,0 salarié
671240000,6820B,00,0 salarié
671240000,5813Z,02,3 à 5 salariés
671240000,7711B,03,6 à 9 salariés
671240000,4941A,00,0 salarié
671240000,5223Z,12,20 à 49 salariés
671240000,6820B,00,0 salarié
671240000,4120A,02,3 à 5 salariés
671240000,7112B,00,0 salarié
671240000,7112B,12,20 à 49 salariés
671240000,4120B,00,0 salarié
671240000,6831Z,01,1 ou 2 salariés
671240000,6202A,03,6 à 9 salariés
671240000,8010Z,00,0 salarié
671240000,7112B,02,3 à 5 salariés
671240000,4652Z,01,1 ou 2 salariés
671240000,4110A,00,0 salarié
671240000,4540Z,01,1 ou 2 salariés
671240000,4799A,00,0 salarié
671240000,9002Z,00,0 salarié
671240000,7022Z,00,0 salarié
671240000,6820B,00,0 salarié
671240000,5223Z,11,10 à 19 salariés
671240000,7022Z,02,3 à 5 salariés
671240000,5229B,03,6 à 9 salariés
671240000,4676Z,02,3 à 5 salariés
671240000,4690Z,03,6 à 9 salariés
671240000,6622Z,11,10 à 19 salariés
671240000,7711A,01,1 ou 2 salariés
671240000,8110Z,00,0 salarié
671240000,5629B,11,10 à 19 salariés
671240000,0170Z,00,0 salarié
671240000,3312Z,01,1 ou 2 salariés
671240000,4617B,00,0 salarié
671240000,7830Z,00,0 salarié
671240000,6820B,00,0 salarié
671240000,7120B,11,10 à 19 salariés
671240000,6203Z,22,100 à 199 salariés
671240000,4520A,03,6 à 9 salariés
671240000,3030Z,21,50 à 99 salariés
671240000,4322A,01,1 ou 2 salariés
671240000,7022Z,00,0 salarié
671240000,6820B,00,0 salarié
671240000,8130Z,02,3 à 5 salariés
671240000,6820B,00,0 salarié
671240000,2620Z,01,1 ou 2 salariés
671240000,4110D,00,0 salarié
671240000,5110Z,22,100 à 199 salariés
671240000,4120B,00,0 salarié
671240000,5829A,01,1 ou 2 salariés
671240000,4110A,01,1 ou 2 salariés
671240000,6820A,00,0 salarié
671240000,6622Z,01,1 ou 2 salariés
671240000,8559A,12,20 à 49 salariés
671240000,6820B,00,0 salarié
671240000,4669C,12,20 à 49 salariés
671240000,7022Z,01,1 ou 2 salariés
671240000,4110D,00,0 salarié
671240000,6820B,00,0 salarié
671240000,4511Z,11,10 à 19 salariés
671240000,4669C,01,1 ou 2 salariés
671240000,9499Z,00,0 salarié
671240000,6820B,00,0 salarié
671240000,9512Z,00,0 salarié
671240000,6820B,00,0 salarié
671240000,6820B,00,0 salarié
671240000,4110A,00,0 salarié
671240000,6820B,00,0 salarié
671240000,6619B,01,1 ou 2 salariés
671240000,9002Z,03,6 à 9 salariés
671240000,8559B,12,20 à 49 salariés
671240000,6820B,00,0 salarié
671240000,5110Z,02,3 à 5 salariés
671240000,4669B,03,6 à 9 salariés
671240000,4332B,00,0 salarié
671240000,4399C,02,3 à 5 salariés
671240000,6820B,00,0 salarié
671240000,0113Z,00,0 salarié
671240000,4321A,00,0 salarié
671240000,7112B,02,3 à 5 salariés
671240000,4110D,00,0 salarié
671240000,6420Z,00,0 salarié
671240000,4322A,00,0 salarié
671240000,4673A,03,6 à 9 salariés
671240000,6831Z,00,0 salarié
671240000,6820A,00,0 salarié
671240000,8551Z,01,1 ou 2 salariés
671240000,6820B,00,0 salarié
671240000,4791B,00,0 salarié
671240000,6420Z,00,0 salarié
671240000,6810Z,00,0 salarié
671240000,4110D,00,0 salarié
671240000,4110D,00,0 salarié
671240000,7022Z,11,10 à 19 salariés
671240000,6820B,00,0 salarié
671240000,6612Z,00,0 salarié
671240000,4110D,00,0 salarié
671240000,4299Z,01,1 ou 2 salariés
671240000,6820B,00,0 salarié
671240000,6820B,00,0 salarié
671240000,4619B,00,0 salarié
671240000,6820B,00,0 salarié
671240000,4619B,01,1 ou 2 salariés
671240000,6810Z,00,0 salarié
671240000,0111Z,00,0 salarié
671240000,4110A,00,0 salarié
671240000,6820B,00,0 salarié
671240000,6920Z,11,10 à 19 salariés
671240000,6831Z,00,0 salarié
671240000,8690E,01,1 ou 2 salariés
671240000,6820B,00,0 salarié
671240000,6630Z,00,0 salarié
671240000,6831Z,00,0 salarié
671240000,4110D,00,0 salarié
671240000,6420Z,00,0 salarié
671240000,6420Z,00,0 salarié
671240000,5610A,00,0 salarié
671240000,4334Z,03,6 à 9 salariés
671240000,8219Z,00,0 salarié
671240000,7500Z,02,3 à 5 salariés
671240000,4110D,00,0 salarié
671240000,6420Z,00,0 salarié
671240000,6810Z,00,0 salarié
671240000,6820B,00,0 salarié
671240000,6820B,00,0 salarié
671240000,6820B,00,0 salarié
671240000,6820A,00,0 salarié
671240000,7120B,11,10 à 19 salariés
671240000,4110D,00,0 salarié
671240000,6920Z,12,20 à 49 salariés
671240000,7112B,11,10 à 19 salariés
671240000,6820B,00,0 salarié
671240000,4312B,02,3 à 5 salariés
671240000,6820B,00,0 salarié
671240000,3320B,01,1 ou 2 salariés
671240000,7022Z,00,0 salarié
671240000,9412Z,01,1 ou 2 salariés
671240000,7112B,02,3 à 5 salariés
671240000,6202A,01,1 ou 2 salariés
671240000,4799A,02,3 à 5 salariés
671240000,6820B,00,0 salarié
671240000,6622Z,02,3 à 5 salariés
671240000,4110D,00,0 salarié
671240000,4644Z,03,6 à 9 salariés
671240000,9511Z,00,0 salarié
671240000,6831Z,02,3 à 5 salariés
671240000,9499Z,00,0 salarié
671240000,6820B,00,0 salarié
671240000,8551Z,00,0 salarié
671240000,6110Z,00,0 salarié
671240000,0111Z,00,0 salarié
671240000,4618Z,00,0 salarié
671240000,6820B,00,0 salarié
671240000,6820B,00,0 salarié
671240000,7311Z,00,0 salarié
671240000,6820B,00,0 salarié
671240000,2369Z,02,3 à 5 salariés
671240000,4110D,00,0 salarié
671240000,4110D,00,0 salarié
671240000,4110D,00,0 salarié
671240000,6820B,00,0 salarié
671240000,7112B,02,3 à 5 salariés
671240000,4110D,00,0 salarié
671240000,6202A,02,3 à 5 salariés
671240000,6820B,00,0 salarié
671240000,4110A,00,0 salarié
671240000,6202A,11,10 à 19 salariés
671240000,6831Z,00,0 salarié
671240000,4110A,03,6 à 9 salariés
671240000,4110D,00,0 salarié
671240000,6820B,00,0 salarié
671240000,4322B,01,1 ou 2 salariés
671240000,6820B,00,0 salarié
671240000,0124Z,02,3 à 5 salariés
671240000,6810Z,NN,Unités non employeuses
671240000,4110D,00,0 salarié
671240000,4110D,00,0 salarié
671240000,8110Z,00,0 salarié
671240000,4637Z,02,3 à 5 salariés
671240000,6820B,00,0 salarié
671240000,6810Z,NN,Unités non employeuses
671240000,7711A,02,3 à 5 salariés
671240000,4110D,00,0 salarié
671240000,4619B,02,3 à 5 salariés
671240000,4651Z,02,3 à 5 salariés
671240000,4110A,00,0 salarié
671240000,4110D,00,0 salarié
671240000,4110D,00,0 salarié
671240000,6202A,12,20 à 49 salariés
671240000,6622Z,01,1 ou 2 salariés
671240000,4110D,00,0 salarié
671240000,4618Z,01,1 ou 2 salariés
671240000,4110A,00,0 salarié
671240000,4110D,00,0 salarié
671240000,6202A,11,10 à 19 salariés
671240000,6820B,00,0 salarié
671240000,6820B,00,0 salarié
671240000,7022Z,11,10 à 19 salariés
671240000,4932Z,00,0 salarié
671240000,6202A,03,6 à 9 salariés
671240000,4110A,00,0 salarié
671240000,7112B,00,0 salarié
671240000,6820B,00,0 salarié
671240000,6820B,00,0 salarié
671240000,4941A,00,0 salarié
671240000,6820B,00,0 salarié
671240000,6820B,00,0 salarié
671240000,6820B,00,0 salarié
671240000,6820B,00,0 salarié
671240000,0111Z,00,0 salarié
671240000,4110D,00,0 salarié
671240000,6110Z,11,10 à 19 salariés
671240000,6820B,00,0 salarié
671240000,6820B,00,0 salarié
671240000,4110D,00,0 salarié
